CustomerID,NumPurchases,TotalSpent,AverageSpent,FirstPurchaseDate,LastPurchaseDate,DaysSinceLastPurchase
13370.0,2,721.32,16.393636363636364,2010-12-03 10:26:00,2010-12-08 15:57:00,365
13372.0,1,378.64,16.46260869565217,2011-09-11 12:46:00,2011-09-11 12:46:00,89
13373.0,3,3312.25,20.963607594936708,2011-03-08 14:35:00,2011-10-10 10:51:00,60
13375.0,2,772.9,20.339473684210525,2011-09-12 10:19:00,2011-09-19 16:01:00,80
13376.0,3,1019.76,19.240754716981133,2011-04-19 13:03:00,2011-09-01 16:16:00,98
13379.0,3,572.56,5.902680412371134,2011-07-26 12:26:00,2011-11-13 13:45:00,25
13381.0,7,3626.81,20.96421965317919,2011-02-14 10:10:00,2011-11-18 16:59:00,20
13382.0,1,222.99,14.866000000000001,2011-03-04 10:03:00,2011-03-04 10:03:00,280
13384.0,9,4122.28,26.595354838709675,2011-06-14 12:47:00,2011-11-09 11:04:00,30
13385.0,1,534.57,15.273428571428573,2011-01-14 09:52:00,2011-01-14 09:52:00,329
13388.0,3,627.15,17.420833333333334,2011-07-31 12:52:00,2011-08-10 13:35:00,120
13389.0,3,797.96,15.646274509803922,2011-04-21 12:12:00,2011-11-28 14:01:00,10
13390.0,1,544.08,41.8523076923077,2011-09-26 08:38:00,2011-09-26 08:38:00,74
13391.0,1,59.8,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,203
13394.0,10,2312.8,14.102439024390245,2011-02-03 10:39:00,2011-12-08 11:36:00,1
13395.0,1,307.72,14.653333333333334,2011-06-07 15:04:00,2011-06-07 15:04:00,184
13396.0,4,1325.29,28.197659574468084,2011-01-24 13:37:00,2011-11-18 09:42:00,21
13397.0,6,1539.18,39.46615384615385,2011-01-04 13:50:00,2011-09-28 10:56:00,72
13398.0,1,457.34,17.59,2011-05-31 13:17:00,2011-05-31 13:17:00,191
13402.0,2,621.23,15.92897435897436,2010-12-02 17:12:00,2011-08-04 15:51:00,126
13403.0,1,75.0,25.0,2011-11-22 08:28:00,2011-11-22 08:28:00,17
13404.0,2,252.49,22.953636363636363,2011-05-11 11:57:00,2011-12-08 15:37:00,0
13405.0,3,572.451,21.201888888888888,2011-01-26 09:27:00,2011-09-26 17:01:00,73
13408.0,81,27487.41,54.86508982035928,2010-12-01 10:39:00,2011-12-08 09:05:00,1
13410.0,7,988.91,32.96366666666667,2011-02-21 14:38:00,2011-12-01 08:58:00,8
13411.0,1,213.55,11.863888888888889,2011-08-24 13:57:00,2011-08-24 13:57:00,106
13414.0,3,1390.5,57.9375,2011-02-16 12:13:00,2011-07-29 11:45:00,133
13416.0,2,712.5,37.5,2011-09-19 14:43:00,2011-10-27 08:56:00,43
13417.0,2,640.83,22.886785714285715,2011-05-18 16:26:00,2011-12-05 08:49:00,4
13418.0,23,5845.44,18.61605095541401,2010-12-02 10:45:00,2011-11-28 10:23:00,11
13419.0,1,221.06,13.81625,2011-10-07 12:49:00,2011-10-07 12:49:00,63
13420.0,4,140.35,14.035,2011-06-22 11:35:00,2011-07-28 12:10:00,134
13421.0,3,1848.98,17.609333333333332,2011-02-22 15:46:00,2011-10-30 14:21:00,39
13422.0,2,2601.55,20.324609375,2011-10-06 13:42:00,2011-10-19 13:45:00,50
13425.0,3,1624.21,20.823205128205128,2011-02-18 08:34:00,2011-08-23 17:13:00,107
13426.0,12,3550.7000000000003,22.331446540880506,2010-12-15 12:43:00,2011-12-09 08:59:00,0
13427.0,3,582.6,20.089655172413792,2011-05-08 15:58:00,2011-11-20 13:02:00,18
13428.0,1,218.47,2.952297297297297,2011-11-29 14:20:00,2011-11-29 14:20:00,9
13429.0,4,1006.8,15.02686567164179,2011-09-25 15:59:00,2011-11-29 09:10:00,10
13430.0,4,648.6899999999999,12.012777777777776,2011-09-14 14:26:00,2011-11-21 08:19:00,18
13431.0,2,1269.1,27.589130434782607,2011-09-12 11:25:00,2011-10-03 13:49:00,66
13434.0,2,534.24,53.424,2011-09-04 10:35:00,2011-09-26 14:30:00,73
13435.0,9,3794.4900000000002,36.83970873786408,2011-06-03 17:07:00,2011-12-04 14:59:00,4
13436.0,1,196.89,16.4075,2011-12-08 10:33:00,2011-12-08 10:33:00,1
13437.0,7,3408.06,20.40754491017964,2011-06-02 14:30:00,2011-11-25 14:00:00,13
13439.0,1,283.71,5.253888888888889,2011-03-29 14:20:00,2011-03-29 14:20:00,254
13441.0,1,296.64,22.818461538461538,2011-09-09 09:38:00,2011-09-09 09:38:00,91
13447.0,4,1104.23,17.81016129032258,2011-11-04 10:10:00,2011-11-16 13:38:00,22
13448.0,10,3465.67,17.415427135678392,2010-12-01 10:52:00,2011-11-23 12:33:00,16
13449.0,1,291.88,15.362105263157895,2011-11-16 08:28:00,2011-11-16 08:28:00,23
13450.0,6,2043.72,28.784788732394368,2011-05-05 19:48:00,2011-11-13 11:54:00,26
13451.0,6,2916.45,6.5685810810810805,2011-01-09 15:35:00,2011-11-13 15:58:00,25
13452.0,2,590.0,295.0,2011-03-14 11:38:00,2011-03-25 14:19:00,258
13453.0,2,356.97999999999996,20.998823529411762,2011-02-23 09:44:00,2011-06-27 09:34:00,165
13455.0,4,1007.35,19.006603773584906,2010-12-08 13:11:00,2011-11-15 11:21:00,24
13456.0,7,1737.8200000000002,26.73569230769231,2011-05-16 15:34:00,2011-11-22 09:18:00,17
13458.0,22,9537.92,24.207918781725887,2010-12-15 12:05:00,2011-12-02 15:29:00,6
13460.0,2,183.44,10.790588235294118,2011-10-21 09:50:00,2011-11-10 17:17:00,28
13461.0,3,1445.0,53.51851851851852,2011-06-29 10:23:00,2011-11-01 09:01:00,38
13462.0,2,143.25,14.325,2011-04-01 11:20:00,2011-06-09 19:53:00,182
13464.0,1,674.68,16.45560975609756,2011-10-12 15:01:00,2011-10-12 15:01:00,57
13466.0,2,297.95,16.552777777777777,2011-06-08 16:39:00,2011-08-31 15:29:00,99
13467.0,2,1083.71,10.946565656565657,2011-11-03 16:56:00,2011-11-29 10:01:00,10
13468.0,41,5656.75,18.48611111111111,2010-12-01 15:08:00,2011-12-08 10:39:00,1
13470.0,2,165.0,16.5,2011-08-16 17:06:00,2011-09-01 14:57:00,98
13471.0,4,2531.58,9.736846153846153,2011-10-23 13:10:00,2011-12-08 15:44:00,0
13473.0,3,417.54,18.97909090909091,2011-01-11 08:45:00,2011-10-10 11:20:00,60
13474.0,1,229.59,3.58734375,2011-04-17 13:53:00,2011-04-17 13:53:00,235
13475.0,4,1431.78,16.648604651162792,2011-02-14 12:36:00,2011-06-01 13:52:00,190
13476.0,4,1092.77,17.91426229508197,2011-03-03 14:43:00,2011-06-14 12:00:00,178
13477.0,8,1441.53,17.796666666666667,2011-02-21 12:29:00,2011-11-02 12:04:00,37
13479.0,3,291.0,18.1875,2011-04-19 11:27:00,2011-05-25 16:49:00,197
13481.0,8,1776.81,15.864374999999999,2010-12-06 15:12:00,2011-10-25 09:07:00,45
13482.0,1,184.64,16.785454545454545,2011-04-21 17:03:00,2011-04-21 17:03:00,231
13483.0,1,140.34,14.034,2011-10-05 11:53:00,2011-10-05 11:53:00,65
13484.0,1,313.8,39.225,2011-04-12 16:30:00,2011-04-12 16:30:00,240
13485.0,1,454.24,19.749565217391304,2011-04-20 13:58:00,2011-04-20 13:58:00,232
13486.0,3,1122.41,16.2668115942029,2011-07-07 17:19:00,2011-09-22 13:13:00,77
13487.0,3,575.4,16.923529411764704,2010-12-21 14:54:00,2011-10-13 12:07:00,57
13488.0,17,8910.61,20.86793911007026,2010-12-07 13:01:00,2011-11-22 14:41:00,16
13489.0,4,449.52,32.10857142857143,2011-02-18 10:42:00,2011-08-26 13:16:00,104
13491.0,10,1215.82,14.137441860465115,2010-12-02 14:30:00,2011-10-19 08:32:00,51
13492.0,3,1269.84,25.3968,2011-05-09 10:06:00,2011-07-26 14:25:00,135
13493.0,2,618.63,77.32875,2011-02-25 16:42:00,2011-03-09 15:35:00,274
13494.0,1,316.26000000000005,17.570000000000004,2011-02-01 11:58:00,2011-02-01 11:58:00,311
13495.0,6,1990.12,38.27153846153846,2010-12-06 15:14:00,2011-12-02 11:21:00,7
13496.0,3,617.93,17.16472222222222,2010-12-15 10:17:00,2011-11-29 10:58:00,10
13497.0,3,321.05,16.052500000000002,2010-12-06 11:37:00,2011-03-02 09:04:00,282
13499.0,7,1146.96,25.488,2011-03-15 08:52:00,2011-11-22 11:21:00,17
13500.0,4,1136.77,16.966716417910447,2011-08-09 12:20:00,2011-11-16 15:35:00,22
13501.0,2,1310.47,24.725849056603774,2011-02-24 18:59:00,2011-04-11 09:35:00,242
13502.0,3,292.0,16.22222222222222,2011-01-20 09:03:00,2011-11-23 10:39:00,16
13503.0,1,216.85,12.755882352941176,2011-09-29 13:23:00,2011-09-29 13:23:00,70
13504.0,1,295.93,13.451363636363636,2011-10-06 13:20:00,2011-10-06 13:20:00,63
13505.0,8,4282.88,18.867312775330397,2011-04-21 12:07:00,2011-10-03 12:14:00,67
13506.0,3,452.82,15.614482758620689,2010-12-05 12:15:00,2011-01-31 15:27:00,311
13507.0,4,2479.16,15.303456790123455,2011-07-17 11:50:00,2011-12-06 13:13:00,2
13508.0,1,110.97,9.2475,2011-04-10 11:58:00,2011-04-10 11:58:00,243
13509.0,7,979.72,22.266363636363636,2011-02-28 13:27:00,2011-12-01 10:10:00,8
13510.0,5,1785.16,15.257777777777779,2011-06-09 09:32:00,2011-12-08 13:46:00,0
13512.0,1,251.21,16.747333333333334,2011-03-24 10:03:00,2011-03-24 10:03:00,260
13513.0,1,205.1,20.509999999999998,2011-08-05 11:50:00,2011-08-05 11:50:00,126
13514.0,1,152.20000000000002,38.050000000000004,2011-09-27 09:39:00,2011-09-27 09:39:00,73
13515.0,4,891.12,15.103728813559322,2011-04-06 10:33:00,2011-09-28 11:26:00,72
13516.0,3,1389.41,31.5775,2011-04-15 11:06:00,2011-11-18 13:15:00,20
13517.0,5,2109.07,14.74874125874126,2011-06-13 08:44:00,2011-10-11 11:43:00,59
13518.0,1,659.4399999999999,17.353684210526314,2011-09-15 10:29:00,2011-09-15 10:29:00,85
13519.0,2,110.8,12.31111111111111,2011-09-22 18:24:00,2011-10-20 15:56:00,49
13520.0,8,3487.75,36.713157894736845,2010-12-03 10:36:00,2011-10-12 10:20:00,58
13521.0,3,1093.65,2.508371559633028,2011-11-29 15:09:00,2011-12-08 13:50:00,0
13522.0,1,125.80000000000001,25.160000000000004,2011-11-09 15:11:00,2011-11-09 15:11:00,29
13523.0,6,3755.38,21.21683615819209,2010-12-08 14:22:00,2011-11-06 15:11:00,32
13524.0,5,680.1800000000001,25.191851851851855,2011-05-04 12:26:00,2011-10-30 12:34:00,40
13525.0,2,628.78,104.79666666666667,2011-04-05 15:36:00,2011-11-25 12:01:00,14
13527.0,8,2263.76,10.106071428571429,2011-01-17 11:17:00,2011-11-06 12:04:00,33
13529.0,2,307.76,20.517333333333333,2011-05-19 11:50:00,2011-09-22 09:15:00,78
13531.0,2,483.8,21.990909090909092,2010-12-08 15:03:00,2011-05-18 16:56:00,204
13532.0,1,210.31,3.1865151515151515,2011-11-06 12:25:00,2011-11-06 12:25:00,33
13533.0,3,270.79,3.563026315789474,2011-03-17 12:47:00,2011-06-10 11:54:00,182
13534.0,43,5613.08,16.41251461988304,2010-12-16 15:23:00,2011-12-07 14:52:00,1
13536.0,7,3448.29,19.264189944134078,2011-09-25 13:30:00,2011-12-08 16:38:00,0
13538.0,7,1280.85,51.233999999999995,2011-01-28 10:40:00,2011-10-27 16:34:00,42
13539.0,4,605.84,15.943157894736842,2011-02-03 15:23:00,2011-09-15 10:18:00,85
13544.0,2,291.41,3.349540229885058,2011-04-13 12:09:00,2011-10-31 11:57:00,39
13546.0,3,626.99,6.397857142857143,2011-05-23 12:14:00,2011-11-27 14:50:00,11
13548.0,2,682.41,5.503306451612903,2011-04-10 11:35:00,2011-09-04 14:50:00,95
13549.0,8,916.12,17.61769230769231,2011-04-11 13:42:00,2011-11-14 09:20:00,25
13551.0,1,91.80000000000001,22.950000000000003,2011-01-24 14:46:00,2011-01-24 14:46:00,318
13552.0,16,3539.53,29.25231404958678,2011-01-28 10:10:00,2011-10-04 15:19:00,65
13555.0,4,4149.28,30.50941176470588,2011-05-22 11:06:00,2011-09-27 12:36:00,73
13557.0,2,584.0600000000001,17.17823529411765,2011-03-04 12:14:00,2011-11-11 15:24:00,27
13558.0,4,605.06,3.457485714285714,2011-10-02 13:01:00,2011-12-04 11:24:00,5
13560.0,1,174.37,5.283939393939394,2011-12-02 13:11:00,2011-12-02 13:11:00,6
13561.0,1,141.85999999999999,10.132857142857143,2011-05-08 12:39:00,2011-05-08 12:39:00,215
13562.0,3,1799.33,21.943048780487803,2011-04-08 12:42:00,2011-09-19 10:51:00,81
13563.0,2,777.53,15.867959183673468,2011-07-22 17:21:00,2011-09-16 14:45:00,83
13564.0,5,647.74,7.620470588235294,2010-12-06 17:26:00,2011-07-18 14:35:00,143
13565.0,2,240.22,6.321578947368421,2011-01-09 14:28:00,2011-11-20 14:33:00,18
13566.0,2,874.71,4.969943181818182,2011-09-18 12:40:00,2011-10-30 11:59:00,40
13568.0,1,192.85,4.382954545454545,2011-06-19 14:42:00,2011-06-19 14:42:00,172
13569.0,2,373.75,4.397058823529412,2010-12-07 12:29:00,2011-11-22 13:07:00,16
13570.0,1,239.49,8.870000000000001,2011-04-10 13:36:00,2011-04-10 13:36:00,242
13571.0,12,2092.32,6.1358357771261005,2011-03-31 12:43:00,2011-11-27 10:47:00,12
13572.0,1,1384.25,41.946969696969695,2011-05-18 11:59:00,2011-05-18 11:59:00,205
13573.0,2,294.4,11.323076923076922,2011-03-31 14:47:00,2011-10-20 14:33:00,49
13575.0,5,732.0699999999999,15.914565217391303,2011-06-16 14:24:00,2011-11-16 13:14:00,22
13576.0,20,6703.3,51.56384615384616,2010-12-01 17:24:00,2011-11-29 15:34:00,9
13577.0,5,1658.3,19.50941176470588,2011-04-12 10:33:00,2011-11-14 15:19:00,24
13579.0,2,467.04,20.30608695652174,2010-12-05 16:10:00,2011-11-25 08:41:00,14
13581.0,1,118.0,11.8,2011-02-03 14:41:00,2011-02-03 14:41:00,308
13583.0,1,781.03,14.736415094339621,2011-07-07 10:40:00,2011-07-07 10:40:00,155
13584.0,1,142.4,5.933333333333334,2011-02-06 12:49:00,2011-02-06 12:49:00,306
13587.0,3,347.0,31.545454545454547,2011-10-07 12:31:00,2011-11-08 11:17:00,31
13588.0,13,2445.12,13.584,2011-03-29 15:53:00,2011-11-24 10:42:00,15
13589.0,2,379.65,18.07857142857143,2011-06-13 12:44:00,2011-11-25 12:10:00,14
13590.0,7,1976.1200000000001,22.20359550561798,2011-02-09 13:25:00,2011-11-28 12:54:00,10
13591.0,3,1117.13,19.26086206896552,2011-03-18 12:18:00,2011-10-06 12:26:00,64
13592.0,4,247.95999999999998,15.497499999999999,2011-03-20 14:01:00,2011-11-04 09:49:00,35
13593.0,6,1990.28,15.428527131782946,2011-01-07 16:32:00,2011-08-23 13:35:00,107
13594.0,1,396.97,15.268076923076924,2011-10-18 10:19:00,2011-10-18 10:19:00,52
13596.0,2,697.04,4.199036144578313,2011-11-27 11:57:00,2011-12-04 12:01:00,5
13598.0,2,167.42000000000002,4.083414634146342,2011-10-23 14:28:00,2011-10-23 14:35:00,46
13599.0,33,5030.6,19.055303030303033,2010-12-08 10:11:00,2011-12-08 19:26:00,0
13600.0,1,219.52,11.553684210526317,2011-01-31 15:27:00,2011-01-31 15:27:00,311
13601.0,2,693.32,7.003232323232324,2011-05-12 16:52:00,2011-10-25 17:31:00,44
13602.0,1,428.89,18.647391304347824,2011-10-06 11:47:00,2011-10-06 11:47:00,64
13603.0,1,164.34,6.086666666666667,2011-11-13 15:57:00,2011-11-13 15:57:00,25
13606.0,3,280.54,6.524186046511629,2011-02-01 11:42:00,2011-11-10 17:46:00,28
13607.0,1,678.01,6.918469387755102,2011-10-30 16:17:00,2011-10-30 16:17:00,39
13610.0,9,1115.43,4.892236842105263,2011-02-27 14:44:00,2011-11-27 15:38:00,11
13611.0,4,1158.2,15.239473684210527,2010-12-15 10:31:00,2011-09-11 14:51:00,88
13614.0,4,1610.46,8.01223880597015,2011-01-13 12:37:00,2011-11-15 14:47:00,23
13615.0,2,399.99,16.66625,2011-01-25 08:21:00,2011-01-31 11:29:00,312
13617.0,3,544.18,12.367727272727272,2011-06-12 12:55:00,2011-10-30 13:50:00,39
13618.0,1,177.34,13.641538461538461,2011-06-19 11:09:00,2011-06-19 11:09:00,173
13621.0,1,213.85,11.255263157894737,2011-08-15 08:26:00,2011-08-15 08:26:00,116
13623.0,7,672.44,7.819069767441861,2011-02-15 12:55:00,2011-11-09 12:00:00,30
13626.0,1,257.23,13.53842105263158,2011-04-01 10:05:00,2011-04-01 10:05:00,252
13627.0,7,1624.02,17.276808510638297,2010-12-17 09:52:00,2011-10-11 14:20:00,58
13629.0,11,7792.36,132.07389830508475,2011-01-05 12:09:00,2011-11-16 13:21:00,22
13630.0,11,1995.6799999999998,24.945999999999998,2011-02-27 12:49:00,2011-12-04 15:16:00,4
13631.0,12,3021.77,251.81416666666667,2011-03-17 17:13:00,2011-09-01 09:57:00,99
13632.0,6,2117.02,14.401496598639456,2011-04-10 15:07:00,2011-11-15 10:51:00,24
13634.0,5,1575.16,8.378510638297874,2011-01-16 15:30:00,2011-11-06 13:40:00,32
13635.0,1,1071.03,17.274677419354838,2011-10-03 10:55:00,2011-10-03 10:55:00,67
13636.0,6,941.62,14.7128125,2011-02-27 14:29:00,2011-11-03 10:30:00,36
13637.0,3,810.5,8.024752475247524,2011-04-27 13:06:00,2011-10-18 13:32:00,51
13638.0,1,122.64,15.33,2011-11-24 10:38:00,2011-11-24 10:38:00,15
13639.0,1,1033.34,25.833499999999997,2011-09-26 13:36:00,2011-09-26 13:36:00,73
13642.0,1,354.8,5.375757575757576,2011-05-08 12:34:00,2011-05-08 12:34:00,215
13643.0,3,519.44,18.551428571428573,2011-06-07 11:40:00,2011-11-08 15:37:00,30
13644.0,5,2597.52,17.55081081081081,2011-08-26 11:53:00,2011-12-01 08:18:00,8
13645.0,1,252.1,50.42,2011-08-11 16:11:00,2011-08-11 16:11:00,119
13647.0,5,1670.22,20.87775,2011-04-19 09:49:00,2011-11-30 12:00:00,9
13649.0,2,346.6,15.069565217391306,2010-12-08 14:46:00,2011-03-28 11:51:00,256
13650.0,7,1809.3400000000001,18.46265306122449,2011-03-17 12:37:00,2011-11-23 12:22:00,16
13651.0,2,94.2,15.700000000000001,2011-10-31 12:11:00,2011-11-04 14:59:00,34
13652.0,3,1095.08,17.38222222222222,2010-12-06 09:21:00,2011-10-25 08:51:00,45
13654.0,6,2707.33,16.30921686746988,2011-03-11 12:54:00,2011-10-27 16:24:00,42
13655.0,2,932.97,16.66017857142857,2011-04-12 09:53:00,2011-08-17 14:25:00,113
13656.0,2,379.65,7.747959183673469,2011-01-06 15:42:00,2011-06-28 10:31:00,164
13657.0,2,382.14,23.88375,2011-05-22 12:35:00,2011-11-29 12:32:00,10
13658.0,7,2421.47,21.620267857142856,2011-05-19 17:15:00,2011-11-30 10:13:00,9
13659.0,3,1550.85,14.35972222222222,2011-01-23 12:08:00,2011-05-26 19:56:00,196
13662.0,7,879.08,15.156551724137932,2011-03-25 13:23:00,2011-09-15 12:04:00,85
13663.0,1,189.47,14.574615384615385,2011-06-13 15:44:00,2011-06-13 15:44:00,178
13666.0,3,84.65,7.054166666666667,2011-02-25 13:05:00,2011-10-10 15:39:00,59
13667.0,1,305.02,3.505977011494253,2011-07-13 15:42:00,2011-07-13 15:42:00,148
13668.0,29,6216.07,12.407325349301397,2010-12-12 12:35:00,2011-12-07 12:14:00,2
13669.0,2,218.55,24.283333333333335,2011-07-13 11:44:00,2011-10-20 09:32:00,50
13670.0,1,349.7,13.988,2011-09-25 15:25:00,2011-09-25 15:25:00,74
13672.0,6,-71.46,-4.46625,2011-01-10 12:02:00,2011-02-11 13:55:00,300
13673.0,2,396.92,6.106461538461539,2011-11-07 15:40:00,2011-11-21 12:11:00,18
13675.0,2,486.82000000000005,19.472800000000003,2011-02-28 12:14:00,2011-07-11 12:57:00,150
13678.0,1,232.6,14.5375,2011-07-11 10:14:00,2011-07-11 10:14:00,151
13680.0,5,2202.31,10.19587962962963,2011-01-04 14:12:00,2011-12-08 13:47:00,0
13681.0,4,827.83,14.523333333333333,2011-07-07 15:21:00,2011-11-22 11:13:00,17
13682.0,1,59.5,19.833333333333332,2011-06-05 14:06:00,2011-06-05 14:06:00,186
13684.0,2,64.23,2.071935483870968,2011-02-27 10:13:00,2011-02-27 10:25:00,285
13685.0,7,3119.44,79.98564102564103,2011-10-10 12:59:00,2011-12-07 11:41:00,2
13686.0,1,72.0,9.0,2011-06-10 09:10:00,2011-06-10 09:10:00,182
13689.0,1,910.0,151.66666666666666,2011-10-07 13:21:00,2011-10-07 13:21:00,62
13690.0,1,172.25,19.13888888888889,2011-10-11 15:03:00,2011-10-11 15:03:00,58
13692.0,5,1466.8700000000001,26.67036363636364,2011-04-17 12:57:00,2011-11-15 11:17:00,24
13693.0,2,-32.0,-8.0,2011-01-18 15:21:00,2011-01-18 15:23:00,324
13694.0,60,62653.1,107.09931623931624,2010-12-01 12:12:00,2011-12-06 09:32:00,3
13695.0,15,2504.13,27.823666666666668,2011-03-25 11:31:00,2011-11-08 14:26:00,30
13697.0,1,151.29999999999998,12.608333333333333,2011-11-01 09:14:00,2011-11-01 09:14:00,38
13699.0,1,308.58000000000004,22.041428571428575,2011-07-07 16:51:00,2011-07-07 16:51:00,154
13700.0,10,2265.12,11.498071065989848,2011-01-16 13:18:00,2011-11-13 13:00:00,25
13703.0,1,99.5,99.5,2011-01-25 13:10:00,2011-01-25 13:10:00,317
13704.0,10,2295.31,17.002296296296297,2011-09-12 14:40:00,2011-12-04 15:13:00,4
13705.0,3,711.86,25.423571428571428,2010-12-01 10:29:00,2011-12-02 12:32:00,7
13706.0,1,330.79,16.5395,2011-02-10 09:21:00,2011-02-10 09:21:00,302
13707.0,2,806.41,16.800208333333334,2011-01-28 13:27:00,2011-03-17 18:03:00,266
13708.0,1,296.88,5.821176470588235,2011-03-13 13:46:00,2011-03-13 13:46:00,270
13709.0,17,6249.11,18.06101156069364,2011-01-28 14:57:00,2011-12-06 10:28:00,3
13710.0,1,180.48,22.56,2011-11-08 08:16:00,2011-11-08 08:16:00,31
13711.0,2,252.06,19.38923076923077,2011-05-05 10:29:00,2011-05-05 10:31:00,218
13712.0,1,228.84,22.884,2011-04-07 12:33:00,2011-04-07 12:33:00,246
13715.0,8,1053.94,9.758703703703704,2010-12-02 08:52:00,2011-03-03 19:21:00,280
13716.0,1,138.28,6.584761904761905,2011-03-15 13:49:00,2011-03-15 13:49:00,268
13717.0,7,1432.26,13.905436893203884,2011-02-14 13:21:00,2011-11-07 14:13:00,31
13718.0,2,306.55,25.545833333333334,2011-02-17 11:58:00,2011-04-07 13:24:00,245
13719.0,5,1041.68,17.361333333333334,2011-04-19 13:56:00,2011-11-24 15:26:00,14
13720.0,4,799.9,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,116
13721.0,1,524.14,18.719285714285714,2011-11-03 14:05:00,2011-11-03 14:05:00,35
13722.0,4,2369.16,27.548372093023254,2011-03-02 11:43:00,2011-08-11 15:26:00,119
13723.0,1,199.85000000000002,33.30833333333334,2011-05-06 17:04:00,2011-05-06 17:04:00,216
13725.0,11,1809.81,15.337372881355932,2011-02-04 12:18:00,2011-10-21 10:03:00,49
13726.0,2,1079.66,25.70619047619048,2011-08-31 11:06:00,2011-11-01 10:49:00,38
13727.0,2,333.48,16.674,2011-11-06 12:16:00,2011-11-11 09:46:00,28
13728.0,6,1016.14,16.12920634920635,2011-02-02 12:09:00,2011-11-03 10:49:00,36
13730.0,2,752.6,17.50232558139535,2011-07-01 12:47:00,2011-07-27 08:35:00,135
13731.0,2,610.59,16.068157894736842,2011-04-07 10:10:00,2011-05-04 14:33:00,218
13732.0,1,491.86,14.904848484848486,2011-11-11 15:49:00,2011-11-11 15:49:00,27
13735.0,8,2766.18,13.298942307692307,2011-04-19 12:40:00,2011-11-15 11:14:00,24
13736.0,3,724.0,3.731958762886598,2011-03-24 13:04:00,2011-12-04 15:19:00,4
13737.0,1,339.59999999999997,11.319999999999999,2011-05-23 16:32:00,2011-05-23 16:32:00,199
13739.0,1,216.9,72.3,2011-11-21 13:35:00,2011-11-21 13:35:00,17
13740.0,1,350.75,15.25,2011-04-13 10:32:00,2011-04-13 10:32:00,240
13741.0,4,666.33,19.038,2011-05-06 13:43:00,2011-09-29 09:19:00,71
13742.0,14,3102.42,9.605015479876162,2011-01-23 14:59:00,2011-11-23 11:07:00,16
13743.0,8,1340.1499999999999,31.90833333333333,2011-03-25 14:46:00,2011-12-07 10:09:00,2
13744.0,2,1156.36,16.060555555555553,2011-02-20 14:08:00,2011-09-05 15:19:00,94
13745.0,2,291.54,11.213076923076924,2011-06-30 16:43:00,2011-07-11 14:21:00,150
13747.0,1,79.6,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,373
13748.0,5,948.25,33.86607142857143,2010-12-01 09:00:00,2011-09-05 09:45:00,95
13750.0,5,1647.26,68.63583333333334,2011-01-07 11:49:00,2011-10-17 12:16:00,53
13751.0,1,296.25,32.916666666666664,2011-02-24 15:56:00,2011-02-24 15:56:00,287
13752.0,6,1186.28,15.608947368421052,2011-04-07 12:04:00,2011-08-07 14:16:00,123
13753.0,1,741.26,21.178857142857144,2011-02-25 12:48:00,2011-02-25 12:48:00,287
13754.0,2,282.6,23.55,2011-01-26 14:58:00,2011-07-11 11:51:00,151
13755.0,10,2154.68,6.281865889212828,2011-10-07 15:45:00,2011-12-06 12:26:00,3
13756.0,15,5145.12,35.979860139860136,2010-12-07 11:41:00,2011-12-07 16:44:00,1
13758.0,7,3190.55,27.26965811965812,2010-12-01 12:08:00,2011-11-28 11:11:00,11
13759.0,2,659.4100000000001,26.376400000000004,2011-09-29 15:40:00,2011-11-06 14:47:00,32
13760.0,2,286.79,5.03140350877193,2011-03-28 12:52:00,2011-10-16 16:13:00,53
13761.0,2,1070.65,15.295000000000002,2011-06-13 08:43:00,2011-10-20 14:01:00,49
13762.0,2,3.552713678800501e-15,2.5376526277146434e-16,2011-05-05 09:15:00,2011-05-19 15:23:00,203
13763.0,3,1689.46,99.38,2011-06-21 17:40:00,2011-10-07 15:13:00,62
13764.0,3,1521.76,7.3161538461538465,2011-01-06 14:53:00,2011-09-30 12:03:00,70
13767.0,52,16945.71,42.470451127819544,2010-12-01 10:47:00,2011-12-07 15:00:00,1
13769.0,16,2771.87,19.383706293706293,2010-12-07 13:28:00,2011-12-07 15:08:00,1
13771.0,5,2631.7,21.930833333333332,2011-04-06 15:47:00,2011-10-06 14:18:00,63
13772.0,3,1132.13,6.396214689265538,2011-04-14 12:31:00,2011-11-06 11:43:00,33
13774.0,1,345.0,15.681818181818182,2011-09-19 12:06:00,2011-09-19 12:06:00,81
13777.0,41,25748.350000000002,117.57237442922376,2010-12-01 16:01:00,2011-12-09 12:25:00,0
13778.0,1,178.7,19.855555555555554,2011-08-28 15:25:00,2011-08-28 15:25:00,102
13780.0,2,360.01,6.315964912280702,2011-06-22 11:43:00,2011-12-02 13:49:00,6
13781.0,1,127.84,7.5200000000000005,2011-04-03 12:08:00,2011-04-03 12:08:00,250
13782.0,6,912.0,7.930434782608696,2011-01-16 11:08:00,2011-11-27 11:54:00,12
13784.0,11,2462.79,79.44483870967741,2011-01-11 14:38:00,2011-11-30 09:33:00,9
13786.0,1,230.4,32.91428571428572,2010-12-07 13:53:00,2010-12-07 13:53:00,366
